"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"microglia_Alzheimer",1.4460252918738e-23,0.600276125949072,0.797,0.614,3.9610970820299e-19
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"hybrid_Alzheimer",0.708692785031748,-0.33930784420695,0.621,0.613,1
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"endothelial_Alzheimer",0.329103698960477,-1.20599297411457,0.125,0.286,1
"TAOK2",329,9344,16,29950188,30013583,119,14,455258,3.6295,0.00014196,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"TAOK2",329,9344,16,29950188,30013583,119,14,455258,3.6295,0.00014196,NA,"endothelial_Alzheimer",0.188525795669001,-0.579046713176083,0,0.214,1
"TAS2R41",892,259287,7,143139966,143185889,143,25,455258,2.7095,0.0033693,NA,NA,NA,NA,NA,NA,NA
"TAS2R60",922,338398,7,143105546,143151502,155,32,455258,5.8636,2.2643e-09,NA,NA,NA,NA,NA,NA,NA
"TBC1D15",650,64786,12,72198487,72330629,454,36,455258,2.0913,0.018251,NA,"macrophage_Alzheimer",0.109435597874024,1.71969133830199,0.6,0,1
"TBC1D15",650,64786,12,72198487,72330629,454,36,455258,2.0913,0.018251,NA,"endothelial_Alzheimer",0.223442109473071,-0.876889366230338,0.125,0.357,1
"TBC1D23",592,55773,3,99944661,100054096,398,28,455258,2.1178,0.017095,NA,NA,NA,NA,NA,NA,NA
"TBC1D31",774,93594,8,124049920,124174393,390,45,455258,2.1741,0.014848,NA,NA,NA,NA,NA,NA,NA
"TBX21",502,30009,17,45775610,45833485,179,35,455258,2.2008,0.013876,NA,NA,NA,NA,NA,NA,NA
"TBX6",255,6911,16,30087114,30138258,96,28,455258,2.9974,0.0013616,NA,NA,NA,NA,NA,NA,NA
"TCEB3B",515,51224,18,44548943,44596988,201,30,455258,2.4059,0.0080668,NA,NA,NA,NA,NA,NA,NA
"TCEB3C",853,162699,18,44544573,44591449,174,28,455258,2.4234,0.007688,NA,NA,NA,NA,NA,NA,NA
"TCEB3CL",988,728929,18,44538658,44585298,162,26,455258,2.5376,0.0055816,NA,NA,NA,NA,NA,NA,NA
"TCEB3CL2",1000,100506888,18,44532731,44579607,156,26,455258,2.496,0.0062793,NA,NA,NA,NA,NA,NA,NA
"TEX36",946,387718,10,127255091,127406735,438,47,455258,1.9829,0.023687,NA,NA,NA,NA,NA,NA,NA
"THBD",257,7056,20,23016270,23065301,221,38,455258,2.3705,0.0088827,NA,NA,NA,NA,NA,NA,NA
"THEG",518,51298,19,351750,411688,471,85,455258,2.381,0.0086338,NA,NA,NA,NA,NA,NA,NA
"TIAF1",325,9220,17,27390539,27437627,130,19,455258,2.4445,0.0072519,NA,NA,NA,NA,NA,NA,NA
"TIFA",768,92610,4,113186782,113242059,157,24,455258,2.4134,0.0079022,NA,NA,NA,NA,NA,NA,NA
"TIMMDC1",519,51300,3,119182324,119253128,279,26,455258,2.0098,0.022227,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"TIMP4",258,7079,3,12184568,12235851,158,29,455258,2.4812,0.0065462,NA,"endothelial_Alzheimer",0.429509577939263,-0.378749963661516,0.125,0.286,1
"TLCD2",985,727910,17,1596084,1648662,209,38,455258,2.7211,0.0032531,NA,"endothelial_Alzheimer",0.681566892794477,0.360765443795716,0.125,0.071,1
"TMC4",835,147798,19,54653833,54711944,276,51,455258,3.0493,0.001147,NA,"endothelial_Alzheimer",0.219302649679319,0.740056532768764,0.125,0,1
"TMCO6",577,55374,5,139984012,140034989,186,27,455258,2.895,0.0018961,NA,NA,NA,NA,NA,NA,NA
"TMEM101",728,84336,17,42078556,42135519,176,29,455258,2.5473,0.0054279,NA,NA,NA,NA,NA,NA,NA
"TMEM104",552,54868,17,72737622,72845922,312,33,455258,2.7387,0.0030844,NA,"endothelial_Alzheimer",0.304978908217208,-0.287839638030543,0,0.143,1
"TMEM106B",542,54664,7,12215848,12286890,604,32,455258,3.8511,5.879e-05,NA,"macrophage_Alzheimer",0.502334954360502,1.59953530180843,0.2,0,1
"TMEM121",699,80757,14,105957953,106006554,148,16,455258,2.2473,0.012311,NA,NA,NA,NA,NA,NA,NA
"TMEM161A",559,54929,19,19220425,19284310,270,35,455258,1.9918,0.023194,NA,NA,NA,NA,NA,NA,NA
"TMEM170B",991,100113407,6,11503460,11593757,363,24,455258,2.4641,0.0068678,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"TMEM170B",991,100113407,6,11503460,11593757,363,24,455258,2.4641,0.0068678,NA,"endothelial_Alzheimer",0.681566892794477,0.333744909549582,0.125,0.071,1
"TMEM184A",865,202915,7,1571871,1631066,264,40,455258,3.4695,0.00026075,NA,NA,NA,NA,NA,NA,NA
"TMEM186",464,25880,16,8879037,8926505,265,24,455258,3.1047,0.00095225,NA,NA,NA,NA,NA,NA,NA
"TMEM198",812,130612,2,220373385,220425317,197,33,455258,2.8307,0.0023222,NA,NA,NA,NA,NA,NA,NA
"TMEM201",859,199953,1,9613932,9684935,151,25,455258,2.0212,0.021632,NA,NA,NA,NA,NA,NA,NA
"TMEM206",572,55248,1,212527816,212623267,314,38,455258,2.1032,0.017726,NA,"endothelial_Alzheimer",0.219302649679319,0.291715123999426,0.125,0,1
"TMEM219",798,124446,16,29938351,29994373,98,12,455258,3.5627,0.00018353,NA,"endothelial_Alzheimer",0.509732312204875,0.355990372982615,0.25,0.143,1
"TMEM219",798,124446,16,29938351,29994373,98,12,455258,3.5627,0.00018353,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"TMEM230",489,29058,20,5039129,5128736,272,19,455258,2.4769,0.0066271,NA,"macrophage_Alzheimer",0.866815285127422,-0.343318356904706,0.2,0.25,1
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"microglia_Alzheimer",0.0202887700473089,-0.256689777069299,0.275,0.296,1
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"oligodendrocytes_Alzheimer",2.96533096739844e-12,-0.284810197881897,0.268,0.321,8.12293111899455e-08
"TMEM259",761,91304,19,999650,1056173,457,57,455258,6.2956,1.5309e-10,NA,"macrophage_Alzheimer",0.0811358970221141,-2.27153705687745,0.2,0.75,1
"TMEM263",755,90488,12,107312298,107377813,237,32,455258,2.1983,0.013965,NA,NA,NA,NA,NA,NA,NA
"TMEM265",1012,100862671,16,30716512,30766517,66,25,455258,3.6852,0.00011427,NA,NA,NA,NA,NA,NA,NA
"TNS3",647,64759,7,47304752,47656742,1208,129,455258,2.5863,0.0048503,NA,"macrophage_Alzheimer",0.11134688653314,-0.687817147916744,1,1,1
"TNS3",647,64759,7,47304752,47656742,1208,129,455258,2.5863,0.0048503,NA,"endothelial_Alzheimer",0.848185287402627,0.426510004665386,0.375,0.429,1
"TOE1",782,114034,1,45770342,45819650,133,34,455258,2.2277,0.012949,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"TOM1L2",830,146691,17,17736822,17910784,520,24,455258,2.8512,0.002178,NA,"hybrid_Alzheimer",0.0213550614491965,-0.27004852320229,0.261,0.359,1
"TOMM34",396,10953,20,43560771,43624114,190,43,455258,2.2483,0.012278,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"TOMM40",375,10452,19,45359477,45416946,286,41,455258,8.3265,4.1631e-17,NA,NA,NA,NA,NA,NA,NA
"TOMM40L",720,84134,1,161160729,161210536,194,50,455258,4.2848,9.147e-06,NA,NA,NA,NA,NA,NA,NA
"TP53INP1",777,94241,8,95928200,95996615,324,22,455258,3.2418,0.00059389,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"TP53INP1",777,94241,8,95928200,95996615,324,22,455258,3.2418,0.00059389,NA,"endothelial_Alzheimer",0.965319300742921,0.257500791645191,0.25,0.286,1
"TPBGL",1003,100507050,11,74916950,74964749,112,20,455258,2.2438,0.012423,NA,NA,NA,NA,NA,NA,NA
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"hybrid_Alzheimer",0.00393286745005625,-0.353505488109978,0.08,0.156,1
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"macrophage_Alzheimer",0.227248609913034,1.13407234097915,0.6,0.25,1
"TPCN1",535,53373,12,113624260,113746390,457,28,455258,2.7561,0.0029251,NA,"endothelial_Alzheimer",0.654720846018577,-0.536831946665763,0.375,0.5,1
"TRAIP",366,10293,3,49856028,49928992,152,28,455258,2.0387,0.020739,NA,NA,NA,NA,NA,NA,NA
"TRAK2",655,66008,2,202231930,202351319,315,29,455258,2.4783,0.0066008,NA,"endothelial_Alzheimer",0.331089568302344,0.356900763379694,0.25,0.071,1
"TRAPPC10",259,7109,21,45397206,45536433,559,48,455258,2.5636,0.0051796,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"TRAPPC10",259,7109,21,45397206,45536433,559,48,455258,2.5636,0.0051796,NA,"endothelial_Alzheimer",0.231383095379733,-0.399966303063453,0.125,0.429,1
"TRAPPC6A",664,79090,19,45656186,45716501,299,47,455258,9.5376,7.3104e-22,NA,NA,NA,NA,NA,NA,NA
"TREM2",536,54209,6,41116244,41165924,150,39,455258,4.4435,4.4252e-06,NA,"microglia_Alzheimer",1.50333301232429e-08,0.286121372685975,0.264,0.148,0.000411808012065993
"TREML1",927,340205,6,41106998,41157087,122,31,455258,3.7258,9.7343e-05,NA,NA,NA,NA,NA,NA,NA
"TREML2",684,79865,6,41147552,41203925,391,42,455258,3.137,0.0008533,NA,NA,NA,NA,NA,NA,NA
"TREML4",919,285852,6,41161062,41216120,422,38,455258,2.3936,0.0083411,NA,NA,NA,NA,NA,NA,NA
"TRIL",350,9865,7,28982974,29033029,207,26,455258,3.0109,0.0013025,NA,NA,NA,NA,NA,NA,NA
"TRIM4",747,89122,7,99478030,99552223,254,21,455258,3.6545,0.00012882,NA,"endothelial_Alzheimer",0.304978908217208,-0.632086103449336,0,0.143,1
"TRIM4",747,89122,7,99478030,99552223,254,21,455258,3.6545,0.00012882,NA,"microglia_Alzheimer",7.00316934435132e-08,0.268140933683115,0.207,0.109,0.00191837817849816
"TRIM47",759,91107,17,73860242,73909683,227,35,455258,2.2193,0.013234,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"TRIM47",759,91107,17,73860242,73909683,227,35,455258,2.2193,0.013234,NA,"astrocytes_Alzheimer",4.94443580030896e-12,-0.260262432543037,0.178,0.313,1.35442929877863e-07
"TRIM49D1",967,399939,11,89634640,89685878,39,11,455258,2.0509,0.020139,NA,NA,NA,NA,NA,NA,NA
"TRIOBP",411,11078,22,38057995,38182563,461,46,455258,1.9783,0.023948,NA,"macrophage_Alzheimer",0.240420786368435,1.2821333394079,0.4,0,1
"TRIP6",260,7205,7,100429950,100481076,163,33,455258,2.673,0.0037589,NA,"endothelial_Alzheimer",0.542827610097847,-0.389805777146228,0.125,0.214,1
"TRNAU1AP",561,54952,1,28844529,28915057,207,32,455258,2.4446,0.0072503,NA,"endothelial_Alzheimer",0.446849211582901,0.315560954954642,0.25,0.143,1
"TRNAU1AP",561,54952,1,28844529,28915057,207,32,455258,2.4446,0.0072503,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"TRPM7",549,54822,15,50839351,51014012,640,26,455258,3.4408,0.00029005,NA,"endothelial_Alzheimer",0.384524436604229,0.695701199494312,0.375,0.214,1
"TSC22D4",706,81628,7,100054142,100111902,128,22,455258,2.4596,0.0069552,NA,"oligodendrocytes_Alzheimer",3.68510424991958e-27,0.365354842603055,0.559,0.431,1.00946060718047e-22
"TSC22D4",706,81628,7,100054142,100111902,128,22,455258,2.4596,0.0069552,NA,"astrocytes_Alzheimer",3.75258433986185e-08,-0.263925082142218,0.563,0.666,0.00102794542821836
"TSEN34",662,79042,19,54659112,54708394,224,48,455258,2.8312,0.0023187,NA,"endothelial_Alzheimer",0.304978908217208,-0.43761700082943,0,0.143,1
"TSHB",261,7252,1,115537445,115586930,194,17,455258,2.0771,0.018897,NA,NA,NA,NA,NA,NA,NA
"TSPAN14",705,81619,10,82179038,82292394,465,42,455258,2.6012,0.0046443,NA,"endothelial_Alzheimer",0.304978908217208,-0.521436508704861,0,0.143,1
"TSPO2",874,222642,6,40975237,41022076,182,26,455258,2.735,0.0031189,NA,NA,NA,NA,NA,NA,NA
"TSTD1",995,100131187,1,160997418,161043887,158,33,455258,2.9062,0.0018294,NA,NA,NA,NA,NA,NA,NA
"TTBK1",730,84630,6,43176222,43265997,354,54,455258,2.0171,0.021841,NA,NA,NA,NA,NA,NA,NA
"TUBGCP6",745,85378,22,50646118,50718453,391,49,455258,2.0375,0.020801,NA,"endothelial_Alzheimer",0.219302649679319,0.582281978308029,0.125,0,1
"TUBGCP6",745,85378,22,50646118,50718453,391,49,455258,2.0375,0.020801,NA,"macrophage_Alzheimer",0.240420786368435,1.5644930406631,0.4,0,1
"UBA7",262,7318,3,49832638,49886391,109,24,455258,2.3261,0.010005,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"UBA7",262,7318,3,49832638,49886391,109,24,455258,2.3261,0.010005,NA,"endothelial_Alzheimer",0.304978908217208,-0.384847352164468,0,0.143,1
"UBE2L3",263,7332,22,21868736,21988323,179,13,455258,2.4329,0.0074891,NA,"endothelial_Alzheimer",0.188525795669001,-0.691163196212552,0,0.214,1
"UBN1",492,29855,16,4861666,4942363,429,44,455258,2.0226,0.021559,NA,"endothelial_Alzheimer",0.0648244897857776,0.692791971729416,0.25,0,1
"UBN1",492,29855,16,4861666,4942363,429,44,455258,2.0226,0.021559,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"UBQLN4",609,56893,1,155992945,156058613,146,44,455258,2.2781,0.01136,NA,NA,NA,NA,NA,NA,NA
"UFC1",528,51506,1,161088534,161138646,136,32,455258,4.6095,2.0178e-06,NA,NA,NA,NA,NA,NA,NA
"ULK3",466,25989,15,75118459,75170552,124,28,455258,2.0847,0.018546,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"UNC5CL",875,222643,6,40984640,41041938,217,27,455258,2.6796,0.0036854,NA,NA,NA,NA,NA,NA,NA
"USF1",264,7391,1,160999041,161050769,171,36,455258,2.9195,0.001753,NA,"macrophage_Alzheimer",0.866815285127422,-0.343318356904706,0.2,0.25,1
"USP1",265,7398,1,62866975,62927475,165,28,455258,2.0734,0.019066,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"USP21",481,27005,1,161094248,161145516,148,33,455258,4.7324,1.1095e-06,NA,NA,NA,NA,NA,NA,NA
"USP50",936,373509,15,50782759,50873902,310,21,455258,3.3741,0.00037023,NA,NA,NA,NA,NA,NA,NA
"USP6",314,9098,17,4996687,5088327,347,42,455258,4.8309,6.7959e-07,NA,NA,NA,NA,NA,NA,NA
"USP6NL",343,9712,10,11492509,11688679,705,47,455258,2.7046,0.0034192,NA,"endothelial_Alzheimer",0.173235754128996,-0.975916611847867,0.125,0.429,1
"USP8",315,9101,15,50681579,50803280,429,37,455258,2.6784,0.0036988,NA,"endothelial_Alzheimer",0.863818387899441,-0.357102699953925,0.125,0.143,1
"USP8",315,9101,15,50681579,50803280,429,37,455258,2.6784,0.0036988,NA,"macrophage_Alzheimer",0.131210414512999,-2.07686571497678,0,0.5,1
"VAC14",586,55697,16,70711342,70870074,580,49,455258,3.0084,0.0013132,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"VAC14",586,55697,16,70711342,70870074,580,49,455258,3.0084,0.0013132,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"VASP",266,7408,19,45975688,46040247,246,41,455258,3.1605,0.00078741,NA,NA,NA,NA,NA,NA,NA
"VKORC1",657,79001,16,31092175,31141699,105,16,455258,4.8027,7.828e-07,NA,NA,NA,NA,NA,NA,NA
"VPS26A",339,9559,10,70848908,70942617,444,29,455258,2.0795,0.018787,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"VPS26A",339,9559,10,70848908,70942617,444,29,455258,2.0795,0.018787,NA,"endothelial_Alzheimer",0.681566892794477,0.301308868304461,0.125,0.071,1
"VPS37B",676,79720,12,123339875,123415712,189,32,455258,2.3413,0.0096085,NA,"hybrid_Alzheimer",0.0545941860345491,-0.285497514531622,0.061,0.103,1
"WAC",522,51322,10,28786355,28922041,334,21,455258,2.9642,0.0015176,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"WAPAL",435,23063,10,88185013,88316541,438,38,455258,2.3218,0.010121,NA,NA,NA,NA,NA,NA,NA
"WBP2",451,23558,17,73831780,73886501,276,26,455258,2.1441,0.016013,NA,"endothelial_Alzheimer",0.11593464690589,-0.813773150377512,0,0.286,1
"WDR12",588,55759,2,203735323,203811949,235,25,455258,3.5898,0.00016547,NA,"endothelial_Alzheimer",0.11593464690589,-0.569908526665896,0,0.286,1
"WDR18",620,57418,19,949328,1004569,369,39,455258,2.1811,0.014589,NA,NA,NA,NA,NA,NA,NA
"WDR55",551,54853,5,140009384,140061930,185,30,455258,2.8781,0.0020003,NA,NA,NA,NA,NA,NA,NA
"WDR81",803,124997,17,1584817,1651893,301,47,455258,2.8911,0.0019197,NA,"macrophage_Alzheimer",0.109435597874024,1.97698238290541,0.6,0,1
"WDR93",613,56964,15,90199028,90296869,376,32,455258,3.1103,0.00093439,NA,NA,NA,NA,NA,NA,NA
"WFIKKN2",800,124857,17,48877011,48929709,236,32,455258,2.2315,0.012826,NA,NA,NA,NA,NA,NA,NA
"WIPI2",472,26100,7,5194835,5283486,548,45,455258,3.7145,0.00010181,NA,NA,NA,NA,NA,NA,NA
"XPNPEP1",267,7511,10,111614524,111718311,278,29,455258,2.1074,0.017542,NA,"endothelial_Alzheimer",0.377249244815454,-0.427785985202306,0.125,0.286,1
"XPNPEP1",267,7511,10,111614524,111718311,278,29,455258,2.1074,0.017542,NA,"macrophage_Alzheimer",0.240420786368435,1.44967319606747,0.4,0,1
"XRCC6",100,2547,22,41982250,42070052,309,27,455258,2.8783,0.0019991,NA,NA,NA,NA,NA,NA,NA
"YAP1",372,10413,11,101946151,102114154,608,43,455258,2.1704,0.014989,NA,"endothelial_Alzheimer",0.310583331382041,-0.956397237972644,0.5,0.714,1
"YOD1",578,55432,1,207207194,207261325,213,34,455258,3.96,3.7472e-05,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"oligodendrocytes_Alzheimer",1.12614691116377e-38,0.332491300321663,0.382,0.235,3.08485423375092e-34
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"endothelial_Alzheimer",0.219302649679319,0.648855328543958,0.125,0,1
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"ZASP",1018,101927655,7,100161654,100207705,100,31,455258,2.1352,0.016374,NA,NA,NA,NA,NA,NA,NA
"ZBTB24",349,9841,6,109773719,109839440,227,35,455258,2.4799,0.0065716,NA,NA,NA,NA,NA,NA,NA
"ZBTB8B",986,728116,1,32895658,32963460,149,17,455258,2.3501,0.0093854,NA,NA,NA,NA,NA,NA,NA
"ZC3HAV1",608,56829,7,138718266,138829466,391,45,455258,2.1325,0.016483,NA,"macrophage_Alzheimer",0.866815285127422,-0.72936481890718,0.2,0.25,1
"ZC3HAV1",608,56829,7,138718266,138829466,391,45,455258,2.1325,0.016483,NA,"endothelial_Alzheimer",0.684966629906087,-0.268010944732964,0.125,0.214,1
"ZCCHC10",548,54819,5,132322677,132397275,274,24,455258,2.8023,0.0025371,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"ZCWPW1",566,55063,7,99988449,100062037,157,23,455258,2.509,0.0060544,NA,NA,NA,NA,NA,NA,NA
"ZDHHC19",813,131540,3,195914323,195973308,316,38,455258,2.1176,0.017106,NA,NA,NA,NA,NA,NA,NA
"ZFP3",802,124961,17,4946754,5009669,341,38,455258,4.7098,1.2398e-06,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"ZFP91",700,80829,11,58311587,58399023,233,37,455258,2.1856,0.014424,NA,NA,NA,NA,NA,NA,NA
"ZHX1",420,11244,8,124250690,124322781,160,24,455258,2.7785,0.0027305,NA,NA,NA,NA,NA,NA,NA
"ZHX1-C8orf76",1009,100533106,8,124228429,124321727,200,25,455258,2.9382,0.0016507,NA,NA,NA,NA,NA,NA,NA
"ZKSCAN1",269,7586,7,99578204,99652803,212,33,455258,4.6159,1.9569e-06,NA,"endothelial_Alzheimer",0.11593464690589,-0.586844641352701,0,0.286,1
"ZMAT2",847,153527,5,140043265,140096248,177,23,455258,2.7594,0.0028958,NA,"endothelial_Alzheimer",0.576959937431562,0.387868762013526,0.25,0.143,1
"ZMAT2",847,153527,5,140043265,140096248,177,23,455258,2.7594,0.0028958,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"ZMYM2",275,7750,13,20496708,20675968,581,33,455258,2.1524,0.015683,NA,"endothelial_Alzheimer",0.324826146089054,0.581228575617168,0.625,0.429,1
"ZNF155",273,7711,19,44437014,44512477,419,37,455258,2.1935,0.014134,NA,"endothelial_Alzheimer",0.229902909174636,0.446440062304014,0.25,0.071,1
"ZNF180",274,7733,19,44968645,45039574,430,42,455258,3.6558,0.0001282,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"ZNF221",272,7638,19,44420375,44481752,327,27,455258,2.1657,0.015165,NA,NA,NA,NA,NA,NA,NA
"ZNF229",276,7772,19,44920423,44987766,457,42,455258,2.898,0.0018776,NA,NA,NA,NA,NA,NA,NA
"ZNF230",277,7773,19,44472077,44528072,277,28,455258,2.0641,0.019506,NA,NA,NA,NA,NA,NA,NA
"ZNF232",278,7775,17,4999029,5061411,255,37,455258,5.184,1.0858e-07,NA,"endothelial_Alzheimer",0.219302649679319,0.414077941517571,0.125,0,1
"ZNF283",909,284349,19,44296445,44363050,375,28,455258,2.0927,0.018189,NA,"endothelial_Alzheimer",1,0.450956026642954,0.125,0.143,1
"ZNF285",480,26974,19,44879808,44940777,432,40,455258,2.1969,0.014014,NA,NA,NA,NA,NA,NA,NA
"ZNF296",854,162979,19,45564758,45614688,198,20,455258,6.3184,1.3215e-10,NA,NA,NA,NA,NA,NA,NA
"ZNF3",268,7551,7,99651470,99715171,185,39,455258,3.7015,0.00010716,NA,NA,NA,NA,NA,NA,NA
"ZNF366",857,167465,5,71728238,71838249,443,36,455258,2.618,0.0044224,NA,NA,NA,NA,NA,NA,NA
"ZNF442",688,79973,19,12450185,12511475,227,16,455258,1.9661,0.024644,NA,NA,NA,NA,NA,NA,NA
"ZNF45",271,7596,19,44406776,44474411,344,31,455258,2.3174,0.01024,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"ZNF594",729,84622,17,5072830,5130178,205,32,455258,3.5593,0.00018592,NA,"macrophage_Alzheimer",0.866815285127422,-0.386691171697518,0.2,0.25,1
"ZNF622",754,90441,5,16441628,16500894,166,28,455258,2.1492,0.01581,NA,NA,NA,NA,NA,NA,NA
"ZNF629",442,23361,16,30779770,30833564,68,14,455258,3.7321,9.4951e-05,NA,NA,NA,NA,NA,NA,NA
"ZNF638",486,27332,2,71468729,71672191,830,37,455258,3.1444,0.00083211,NA,"endothelial_Alzheimer",0.159385443296769,0.755228075520121,0.875,0.714,1
"ZNF646",345,9726,16,31050581,31104833,104,14,455258,4.3337,7.3313e-06,NA,NA,NA,NA,NA,NA,NA
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"oligodendrocytes_Alzheimer",1.53822945986194e-139,0.840900072345018,0.696,0.441,4.21367195939981e-135
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"endothelial_Alzheimer",0.0699206457868955,-0.929726808531691,0,0.357,1
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"macrophage_Alzheimer",0.306136039400803,0.873837331250395,0.8,0.25,1
"ZNF654",574,55279,3,88073394,88203814,491,29,455258,2.2629,0.01182,NA,"macrophage_Alzheimer",0.240420786368435,1.54668933368529,0.4,0,1
"ZNF654",574,55279,3,88073394,88203814,491,29,455258,2.2629,0.01182,NA,"endothelial_Alzheimer",0.229902909174636,0.731757200784131,0.25,0.071,1
"ZNF664",821,144348,12,124422699,124509986,266,24,455258,2.7484,0.002994,NA,NA,NA,NA,NA,NA,NA
"ZNF664-FAM101A",1010,100533183,12,124422762,124810570,1506,122,455258,2.1283,0.016654,NA,NA,NA,NA,NA,NA,NA
"ZNF668",678,79759,16,31062164,31120641,118,16,455258,4.4295,4.7223e-06,NA,NA,NA,NA,NA,NA,NA
"ZNF688",828,146542,16,30570998,30620243,74,23,455258,2.1214,0.016944,NA,NA,NA,NA,NA,NA,NA
"ZNF689",786,115509,16,30603879,30657096,105,18,455258,3.5889,0.00016605,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"ZNF710",938,374655,15,90509197,90635432,339,47,455258,2.3087,0.010481,NA,"macrophage_Alzheimer",0.370550318435373,1.22508696002471,0.6,0.5,1
"ZNF764",767,92595,16,30555085,30604642,83,29,455258,2.1624,0.015293,NA,NA,NA,NA,NA,NA,NA
"ZNF768",677,79724,16,30525322,30573821,89,30,455258,2.0511,0.020129,NA,NA,NA,NA,NA,NA,NA
"ZNF785",827,146540,16,30581994,30632092,84,20,455258,2.1845,0.014463,NA,"endothelial_Alzheimer",0.219302649679319,0.740056532768764,0.125,0,1
"ZNF785",827,146540,16,30581994,30632092,84,20,455258,2.1845,0.014463,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"ZNF806",982,646915,2,133029717,133086320,180,26,455258,2.8747,0.0020223,NA,NA,NA,NA,NA,NA,NA
"ZNF83",590,55769,19,53105617,53228834,846,56,455258,1.965,0.024708,NA,"macrophage_Alzheimer",0.240420786368435,1.18804061448605,0.4,0,1
"ZNF83",590,55769,19,53105617,53228834,846,56,455258,1.965,0.024708,NA,"endothelial_Alzheimer",0.36254018280957,0.360188162281397,0.5,0.286,1
"ZNF839",593,55778,14,102748714,102819511,211,39,455258,2.1799,0.014634,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"ZSCAN21",270,7589,7,99612390,99672663,152,30,455258,4.0359,2.7198e-05,NA,NA,NA,NA,NA,NA,NA
"ZYX",279,7791,7,143043338,143098204,163,50,455258,4.9427,3.8527e-07,NA,"endothelial_Alzheimer",0.113298447740842,-0.767586307122651,0.125,0.5,1
"ZYX",279,7791,7,143043338,143098204,163,50,455258,4.9427,3.8527e-07,NA,"macrophage_Alzheimer",0.371093369522698,-1.20827751248565,0,0.25,1
